run_prefix,run_id,benchmark,variant,timestamp_ms,rss_kb,gc_reserved_kb,gc_committed_kb,heap_kb,phase,source_log
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072577586,707420,16617,16617,57344,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072578054,707420,16617,16617,57344,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072578525,707420,16617,16617,57344,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072579009,707420,16617,16617,57344,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072579482,707420,0,0,0,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780072579900,,0,0,0,Phase 4,monitor_field_weak_fields_run50_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064699357,17516,2547,2547,124928,,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064700029,161940,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064700521,599720,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064700984,599720,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064701457,599720,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064701928,599720,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064702388,599720,2949,2949,552960,Phase 2,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064702861,599720,2949,2949,466944,Phase 3.1,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064703356,650504,43411,43411,55296,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064703874,700340,17090,17090,55296,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064704328,700340,17090,17090,55296,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064704802,700340,17090,17090,55296,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064705267,700340,17090,17090,55296,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064705770,700340,0,0,0,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064706243,,0,0,0,Phase 4,monitor_field_weak_fields_run5_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064874006,17524,2557,2557,122880,Phase 1,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064874628,173784,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064875106,608484,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064875573,608484,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064876028,608484,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064876489,608484,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064876962,608484,2956,2956,548864,Phase 2,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064877432,608484,2956,2956,466944,Phase 3.1,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064877909,663600,47009,47009,55296,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064878434,711428,17100,17100,55296,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064878898,711428,17100,17100,55296,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064879364,711428,17100,17100,55296,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064879840,711428,17100,17100,55296,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064880315,711428,0,0,0,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780064880748,,0,0,0,Phase 4,monitor_field_weak_fields_run6_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065048644,17560,2547,2547,124928,,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065049315,162016,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065049786,601316,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065050262,601316,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065050734,601316,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065051205,601316,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065051675,601316,2948,2948,552960,Phase 2,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065052163,601316,2948,2948,466944,Phase 3.1,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065052642,655388,45632,45632,59392,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065053184,700684,17250,17250,59392,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065053651,700684,17250,17250,59392,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065054121,700684,17250,17250,59392,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065054598,700684,17250,17250,59392,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065055062,700684,0,0,0,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065055491,,0,0,0,Phase 4,monitor_field_weak_fields_run7_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065222766,17560,2551,2551,122880,,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065223376,158436,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065223831,597976,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065224299,597976,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065224763,597976,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065225237,597976,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065225716,597976,2951,2951,550912,Phase 2,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065226183,597976,2951,2951,466944,Phase 3.1,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065226653,635336,34345,34345,55296,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065227169,693000,17344,17344,55296,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065227633,693000,17344,17344,55296,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065228112,693000,17344,17344,55296,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065228588,693000,17344,17344,55296,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065229065,693000,0,0,0,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065229521,,0,0,0,Phase 4,monitor_field_weak_fields_run8_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065397903,17528,2526,2526,122880,,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065398522,157744,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065399000,606524,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065399477,606524,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065399940,606524,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065400418,606524,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065400897,606524,2952,2952,552960,Phase 2,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065401377,606524,2952,2952,466944,Phase 3.1,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065401864,658540,44753,44753,57344,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065402365,713024,17449,17449,57344,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065402841,713024,17449,17449,57344,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065403310,713024,17449,17449,57344,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065403778,713024,17449,17449,57344,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065404259,713024,0,0,0,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-multi,multi,weak_fields,1780065404693,,0,0,0,Phase 4,monitor_field_weak_fields_run9_local-20260529-160736-multi.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074322910,17560,2519,2519,114688,,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074323599,152600,2899,2899,305152,Phase 3,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074324075,338060,2907,2907,305152,Phase 5,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074324558,346964,47322,47322,169984,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074325105,425680,12421,12421,169984,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074325582,425680,12421,12421,169984,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074326046,425680,12421,12421,169984,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074326520,425680,12421,12421,169984,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074327014,425680,12421,12421,0,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074327458,,0,0,0,Phase 6,monitor_field-single_weak_fields_run10_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074482963,17540,2533,2533,122880,,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074483585,159720,2901,2901,305152,Phase 3,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074484057,337992,2905,2905,305152,Phase 5,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074484545,351876,71802,71802,169984,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074485090,432020,13640,13640,169984,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074485565,432020,13640,13640,169984,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074486038,432020,13640,13640,169984,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074486507,432020,13640,13640,169984,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074486975,432020,13640,13640,0,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074487438,,0,0,0,Phase 6,monitor_field-single_weak_fields_run11_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074640496,17560,2547,2547,118784,,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074641087,153008,2891,2891,301056,Phase 3,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074641563,332656,2895,2895,301056,Phase 5,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074642060,341748,79690,79690,169984,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074642569,423032,13630,13630,169984,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074643030,423032,13630,13630,169984,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074643508,423032,13630,13630,169984,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074643970,423032,13630,13630,169984,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074644435,423032,13630,13630,0,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074644910,,0,0,0,Phase 6,monitor_field-single_weak_fields_run12_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074798533,17564,2525,2525,122880,,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074799191,163400,2900,2900,303104,Phase 3,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074799662,339524,2901,2901,303104,Phase 5,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074800135,350032,79033,79033,169984,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074800656,430856,13633,13633,169984,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074801123,430856,13633,13633,169984,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074801597,430856,13633,13633,169984,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074802055,430856,13633,13633,169984,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074802534,430856,13633,13633,0,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074802981,,0,0,0,Phase 6,monitor_field-single_weak_fields_run13_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074956063,17560,2549,2549,124928,,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074956676,187248,2901,2901,305152,Phase 3,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074957150,338732,2903,2903,305152,Phase 5,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074957634,344324,9309,9309,167936,Phase 5,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074958139,463540,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074958638,429120,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074959101,429120,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074959571,429120,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074960042,429120,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780074960516,429120,0,0,0,Phase 6,monitor_field-single_weak_fields_run14_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075114090,17560,2556,2556,122880,,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075114716,161652,2902,2902,305152,Phase 3,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075115197,339696,2904,2904,305152,Phase 5,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075115683,350548,78530,78530,169984,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075116204,428568,13189,13189,169984,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075116682,428568,13189,13189,169984,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075117133,428568,13189,13189,169984,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075117612,428568,13189,13189,169984,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075118076,428568,13189,13189,0,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075118551,,0,0,0,Phase 6,monitor_field-single_weak_fields_run15_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075273134,17512,2557,2557,186368,Phase 2,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075273782,218936,2905,2905,305152,Phase 3,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075274256,336260,2905,2905,247808,Phase 5,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075274753,353936,78004,78004,169984,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075275243,424688,12930,12930,169984,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075275719,424688,12930,12930,169984,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075276185,424688,12930,12930,169984,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075276649,424688,12930,12930,169984,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075277109,424688,12930,12930,0,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075277592,,0,0,0,Phase 6,monitor_field-single_weak_fields_run16_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075432182,17528,2538,2538,124928,,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075432856,166128,2903,2903,305152,Phase 3,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075433340,338252,2903,2903,305152,Phase 5,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075433816,347304,9310,9310,167936,Phase 5,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075434286,355200,110431,110431,169984,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075434816,428528,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075435280,428528,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075435752,428528,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075436217,428528,13636,13636,169984,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075436698,428528,0,0,0,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075437152,,0,0,0,Phase 6,monitor_field-single_weak_fields_run17_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075591239,17512,2530,2530,124928,,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075591856,178428,2897,2897,305152,Phase 3,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075592334,333212,2897,2897,305152,Phase 5,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075592839,346904,78851,78851,169984,Phase 6,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075593356,421932,13375,13375,169984,Phase 6,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
local-20260529-160736,local-20260529-160736-single,single,weak_fields,1780075593833,421932,13375,13375,169984,Phase 6,monitor_field-single_weak_fields_run18_local-20260529-160736-single.csv
